text,intent
호모 데우스 같은 분위기의 책 뭐 있을까?,추천
환경 장르를 읽고 싶은데 책 좀 추천해줄래?,추천
소설 책 읽고 싶은데 추천해줘,추천
연년세세만큼 감명 깊은 책 있으면 알려줘,추천
듀얼 브레인만큼 감명 깊은 책 있으면 알려줘,추천
모든 관계는 말투에서 시작된다과 같은 장르의 책 중 추천해줄 만한 거 있어?,추천
단 한 번의 삶 다음으로 읽으면 좋은 책 추천해줘,추천
여행 책 찾고 있는데 뭐가 좋을까?,추천
줬으면 그만이지 읽고 난 후 읽을만한 책 있을까?,추천
과학 책 추천 받을 수 있을까?,추천
멋진 신세계 비슷한 책 추천해줘,추천
공포 관련 추천 도서 있을까?,추천
나미야 잡화점의 기적 스타일 좋아하는데 추천해줄 책 있어?,추천
소년이 온다만큼 감명 깊은 책 있으면 알려줘,추천
연년세세 읽고 여운이 남는데 비슷한 책 추천해줄래?,추천
듀얼 브레인이랑 비슷한 도서 뭐 있을까?,추천
자존감 수업만큼 감명 깊은 책 있으면 알려줘,추천
나는 나로 살기로 했다 좋아하는 사람에게 어울릴 책 뭐가 있어?,추천
책의 정신 이후에 읽을 책 뭐가 좋을까?,추천
초역 부처의 말 다음으로 읽으면 좋은 책 추천해줘,추천
82년생 김지영 스타일 좋아하는데 추천해줄 책 있어?,추천
결국 국민이 합니다 다음으로 읽으면 좋은 책 추천해줘,추천
"파친코 이후로 책을 못 찾고 있어, 추천해줘",추천
줬으면 그만이지 읽고 감동 받았는데 비슷한 책 알려줘,추천
정치 책 추천 받을 수 있을까?,추천
IT 책 찾고 있는데 뭐가 좋을까?,추천
흥미로운 종교 책 있으면 추천해줘,추천
심리학 관련 책 뭐가 재밌어?,추천
흥미로운 요리 책 있으면 추천해줘,추천
여행 도서 중 요즘 인기 있는 거 추천해줘,추천
우리가 빛의 속도로 갈 수 없다면 읽고 난 후 읽을만한 책 있을까?,추천
디자인 책 중에서 베스트셀러 뭐 있어?,추천
디자인 책 추천 받을 수 있을까?,추천
로맨스 장르를 읽고 싶은데 책 좀 추천해줄래?,추천
호모 데우스 읽고 난 후 읽을만한 책 있을까?,추천
예술 읽는다면 어떤 책부터 시작해야 할까?,추천
연년세세이랑 유사한 주제의 책 있으면 추천해줘,추천
작가의 말들 비슷한 책 추천해줘,추천
어른의 행복은 조용하다만큼 감명 깊은 책 있으면 알려줘,추천
요리 책으로 뭐 읽을까?,추천
스릴러 책으로 뭐 읽을까?,추천
추리 장르를 읽고 싶은데 책 좀 추천해줄래?,추천
82년생 김지영만큼 감명 깊은 책 있으면 알려줘,추천
아몬드 읽고 여운이 남는데 비슷한 책 추천해줄래?,추천
자기계발 도서 중 요즘 인기 있는 거 추천해줘,추천
지적 대화를 위한 넓고 얕은 지식 이후에 읽을 책 뭐가 좋을까?,추천
죽고 싶지만 떡볶이는 먹고 싶어처럼 몰입감 있는 책 추천해줘,추천
죽고 싶지만 떡볶이는 먹고 싶어 읽고 여운이 남는데 비슷한 책 추천해줄래?,추천
나는 나로 살기로 했다 같은 분위기의 책 뭐 있을까?,추천
여행 장르를 읽고 싶은데 책 좀 추천해줄래?,추천
판타지 관련 책 뭐가 재밌어?,추천
작가의 말들 이후에 읽을 책 뭐가 좋을까?,추천
여행 장르를 읽고 싶은데 책 좀 추천해줄래?,추천
책의 정신 읽고 감동 받았는데 비슷한 책 알려줘,추천
소년이 온다만큼 재미있는 책 또 없을까?,추천
우리가 빛의 속도로 갈 수 없다면이랑 유사한 주제의 책 있으면 추천해줘,추천
모순 다음으로 읽으면 좋은 책 추천해줘,추천
흥미로운 과학 책 있으면 추천해줘,추천
스릴러 주제로 좋은 책 뭐 있어?,추천
멋진 신세계 느낌 나는 소설 추천해줘,추천
죽고 싶지만 떡볶이는 먹고 싶어 읽고 감동 받았는데 비슷한 책 알려줘,추천
로맨스 책 찾고 있는데 뭐가 좋을까?,추천
82년생 김지영 같은 분위기의 책 뭐 있을까?,추천
지적 대화를 위한 넓고 얕은 지식 이후에 읽을 책 뭐가 좋을까?,추천
역사 책으로 뭐 읽을까?,추천
단 한 번의 삶 좋아했는데 같은 작가 책 말고 비슷한 느낌 책은?,추천
초보자가 읽기 좋은 스릴러 책 추천해줘,추천
초보자가 읽기 좋은 과학 책 추천해줘,추천
작별인사 좋아했는데 같은 작가 책 말고 비슷한 느낌 책은?,추천
태도에 관하여 읽고 난 후 읽을만한 책 있을까?,추천
아몬드처럼 몰입감 있는 책 추천해줘,추천
"데미안 이후로 책을 못 찾고 있어, 추천해줘",추천
줬으면 그만이지 좋아하는 사람에게 어울릴 책 뭐가 있어?,추천
흥미로운 종교 책 있으면 추천해줘,추천
자기계발 관련 책 뭐가 재밌어?,추천
여행 읽는다면 어떤 책부터 시작해야 할까?,추천
미드나잇 라이브러리 읽고 감동 받았는데 비슷한 책 알려줘,추천
육아 책 찾고 있는데 뭐가 좋을까?,추천
환경 관련 책 뭐가 재밌어?,추천
로맨스 책으로 뭐 읽을까?,추천
태도에 관하여을 즐겁게 읽었는데 비슷한 책 또 있을까?,추천
호모 데우스 읽고 감동 받았는데 비슷한 책 알려줘,추천
예술 책 읽고 싶은데 추천해줘,추천
연년세세만큼 재미있는 책 또 없을까?,추천
환경 읽는다면 어떤 책부터 시작해야 할까?,추천
모든 관계는 말투에서 시작된다 이후에 읽을 책 뭐가 좋을까?,추천
고전 철학 책 중에서 추천해줄 만한 거 있어?,추천
작가의 말들 비슷한 책 추천해줘,추천
달러구트 꿈 백화점이랑 유사한 주제의 책 있으면 추천해줘,추천
사회 관련 책 뭐가 재밌어?,추천
작별인사 다음으로 읽으면 좋은 책 추천해줘,추천
요즘 인기 있는 스릴러 책 알려줘,추천
멋진 신세계을 재미있게 읽었는데 비슷한 책 추천 받을 수 있어?,추천
호모 데우스만큼 감명 깊은 책 있으면 알려줘,추천
문학 책 중에 재밌는 거 있어?,추천
결국 국민이 합니다 같은 분위기의 책 뭐 있을까?,추천
최신 예술 책 중 괜찮은 거 뭐 있어?,추천
요리 책으로 뭐 읽을까?,추천
결국 국민이 합니다 비슷한 책 추천해줘,추천
육아 책 추천 받을 수 있을까?,추천
지적 대화를 위한 넓고 얕은 지식을 재미있게 읽었는데 비슷한 책 추천 받을 수 있어?,추천
요리 관련 책 뭐가 재밌어?,추천
요즘 인기 있는 로맨스 책 알려줘,추천
요리 주제로 좋은 책 뭐 있어?,추천
요즘 인기 있는 스릴러 책 알려줘,추천
코믹 책 중에서 베스트셀러 뭐 있어?,추천
에세이 주제로 좋은 책 뭐 있어?,추천
작별인사 좋아하는 사람에게 어울릴 책 뭐가 있어?,추천
입문용 판타지 책 뭐가 좋을까?,추천
미드나잇 라이브러리이랑 비슷한 도서 뭐 있을까?,추천
멋진 신세계 읽고 난 후 읽을만한 책 있을까?,추천
언어의 온도 읽고 감동 받았는데 비슷한 책 알려줘,추천
나는 나로 살기로 했다 좋아했는데 같은 작가 책 말고 비슷한 느낌 책은?,추천
책의 정신 같은 분위기의 책 뭐 있을까?,추천
아몬드을 즐겁게 읽었는데 비슷한 책 또 있을까?,추천
요즘 인기 있는 철학 책 알려줘,추천
고전 수학 책 중에서 추천해줄 만한 거 있어?,추천
호모 데우스이랑 유사한 주제의 책 있으면 추천해줘,추천
요즘 인기 있는 IT 책 알려줘,추천
코믹 주제로 좋은 책 뭐 있어?,추천
읽기 쉬운 공포 책 알려줘,추천
어른의 행복은 조용하다 같은 분위기의 책 뭐 있을까?,추천
작가의 말들 좋아하는 사람에게 어울릴 책 뭐가 있어?,추천
태도에 관하여만큼 감명 깊은 책 있으면 알려줘,추천
죽고 싶지만 떡볶이는 먹고 싶어 좋아했는데 같은 작가 책 말고 비슷한 느낌 책은?,추천
파친코이랑 유사한 주제의 책 있으면 추천해줘,추천
흥미로운 디자인 책 있으면 추천해줘,추천
82년생 김지영처럼 몰입감 있는 책 추천해줘,추천
과학 관련 추천 도서 있을까?,추천
자기계발 읽는다면 어떤 책부터 시작해야 할까?,추천
경제 도서 중 요즘 인기 있는 거 추천해줘,추천
"82년생 김지영 이후로 책을 못 찾고 있어, 추천해줘",추천
"지적 대화를 위한 넓고 얕은 지식 이후로 책을 못 찾고 있어, 추천해줘",추천
아몬드 다음으로 읽으면 좋은 책 추천해줘,추천
초역 부처의 말이랑 유사한 주제의 책 있으면 추천해줘,추천
"데미안 이후로 책을 못 찾고 있어, 추천해줘",추천
스릴러 책 중에 재밌는 거 있어?,추천
수학 책 뭐 읽지?,추천
경영 도서 중 요즘 인기 있는 거 추천해줘,추천
공포 책 찾고 있는데 뭐가 좋을까?,추천
호모 데우스만큼 감명 깊은 책 있으면 알려줘,추천
최신 디자인 책 중 괜찮은 거 뭐 있어?,추천
읽기 쉬운 에세이 책 알려줘,추천
나미야 잡화점의 기적 스타일 좋아하는데 추천해줄 책 있어?,추천
"어른의 행복은 조용하다 이후로 책을 못 찾고 있어, 추천해줘",추천
멋진 신세계을 재미있게 읽었는데 비슷한 책 추천 받을 수 있어?,추천
역사 읽는다면 어떤 책부터 시작해야 할까?,추천
판타지 도서 중 요즘 인기 있는 거 추천해줘,추천
문학 도서 중 요즘 인기 있는 거 추천해줘,추천
IT 책 찾고 있는데 뭐가 좋을까?,추천
입문용 사회 책 뭐가 좋을까?,추천
불편한 편의점 좋아했는데 같은 작가 책 말고 비슷한 느낌 책은?,추천
작가의 말들 좋아했는데 같은 작가 책 말고 비슷한 느낌 책은?,추천
지적 대화를 위한 넓고 얕은 지식이랑 비슷한 도서 뭐 있을까?,추천
요즘 인기 있는 추리 책 알려줘,추천
수학 책 중에서 베스트셀러 뭐 있어?,추천
스릴러 관련 추천 도서 있을까?,추천
언어 장르를 읽고 싶은데 책 좀 추천해줄래?,추천
소년이 온다 읽고 난 후 읽을만한 책 있을까?,추천
로맨스 책 읽고 싶은데 추천해줘,추천
읽기 쉬운 영어 책 알려줘,추천
소설 도서 중 요즘 인기 있는 거 추천해줘,추천
나미야 잡화점의 기적 느낌 나는 소설 추천해줘,추천
문학 책 중에서 베스트셀러 뭐 있어?,추천
모순을 즐겁게 읽었는데 비슷한 책 또 있을까?,추천
초역 부처의 말 좋아하는 사람에게 어울릴 책 뭐가 있어?,추천
우리가 빛의 속도로 갈 수 없다면처럼 몰입감 있는 책 추천해줘,추천
어른의 행복은 조용하다 좋아했는데 같은 작가 책 말고 비슷한 느낌 책은?,추천
작가의 말들 스타일 좋아하는데 추천해줄 책 있어?,추천
줬으면 그만이지 좋아했는데 같은 작가 책 말고 비슷한 느낌 책은?,추천
82년생 김지영 다음으로 읽으면 좋은 책 추천해줘,추천
입문용 자기계발 책 뭐가 좋을까?,추천
파친코처럼 몰입감 있는 책 추천해줘,추천
입문용 환경 책 뭐가 좋을까?,추천
종교 책 읽고 싶은데 추천해줘,추천
최신 예술 책 중 괜찮은 거 뭐 있어?,추천
흥미로운 자기계발 책 있으면 추천해줘,추천
추리 관련 책 뭐가 재밌어?,추천
어른의 행복은 조용하다이랑 유사한 주제의 책 있으면 추천해줘,추천
육아 읽는다면 어떤 책부터 시작해야 할까?,추천
모든 관계는 말투에서 시작된다 비슷한 책 추천해줘,추천
철학 도서 중 요즘 인기 있는 거 추천해줘,추천
에세이 책 읽고 싶은데 추천해줘,추천
단 한 번의 삶과 같은 장르의 책 중 추천해줄 만한 거 있어?,추천
달러구트 꿈 백화점과 같은 장르의 책 중 추천해줄 만한 거 있어?,추천
과학 책 중에 재밌는 거 있어?,추천
작별인사을 재미있게 읽었는데 비슷한 책 추천 받을 수 있어?,추천
입문용 디자인 책 뭐가 좋을까?,추천
나는 나로 살기로 했다만큼 감명 깊은 책 있으면 알려줘,추천
불편한 편의점 다음으로 읽으면 좋은 책 추천해줘,추천
데미안 읽고 난 후 읽을만한 책 있을까?,추천
요즘 인기 있는 경영 책 알려줘,추천
모든 관계는 말투에서 시작된다 비슷한 책 추천해줘,추천
불편한 편의점 읽고 감동 받았는데 비슷한 책 알려줘,추천
추리 책 읽고 싶은데 추천해줘,추천
육아 도서 중 요즘 인기 있는 거 추천해줘,추천
정치 책으로 뭐 읽을까?,추천
입문용 IT 책 뭐가 좋을까?,추천
읽기 쉬운 언어 책 알려줘,추천
판타지 책 읽고 싶은데 추천해줘,추천
모든 관계는 말투에서 시작된다 이후에 읽을 책 뭐가 좋을까?,추천
초보자가 읽기 좋은 추리 책 추천해줘,추천
82년생 김지영처럼 몰입감 있는 책 추천해줘,추천
요리 책으로 뭐 읽을까?,추천
불편한 편의점 다음으로 읽으면 좋은 책 추천해줘,추천
스릴러 도서 중 요즘 인기 있는 거 추천해줘,추천
디자인 도서 중 요즘 인기 있는 거 추천해줘,추천
연년세세 같은 분위기의 책 뭐 있을까?,추천
사회 도서 중 요즘 인기 있는 거 추천해줘,추천
82년생 김지영 좋아했는데 같은 작가 책 말고 비슷한 느낌 책은?,추천
정치 도서 중 요즘 인기 있는 거 추천해줘,추천
나미야 잡화점의 기적 읽고 여운이 남는데 비슷한 책 추천해줄래?,추천
입문용 수학 책 뭐가 좋을까?,추천
소년이 온다 읽고 난 후 읽을만한 책 있을까?,추천
과학 주제로 좋은 책 뭐 있어?,추천
최신 역사 책 중 괜찮은 거 뭐 있어?,추천
고전 영어 책 중에서 추천해줄 만한 거 있어?,추천
건강 읽는다면 어떤 책부터 시작해야 할까?,추천
단 한 번의 삶 좋아하는 사람에게 어울릴 책 뭐가 있어?,추천
입문용 사회 책 뭐가 좋을까?,추천
미드나잇 라이브러리 이후에 읽을 책 뭐가 좋을까?,추천
고전 경영 책 중에서 추천해줄 만한 거 있어?,추천
자기계발 책 중에서 베스트셀러 뭐 있어?,추천
나는 나로 살기로 했다 읽고 감동 받았는데 비슷한 책 알려줘,추천
자존감 수업을 재미있게 읽었는데 비슷한 책 추천 받을 수 있어?,추천
IT 읽는다면 어떤 책부터 시작해야 할까?,추천
"단 한 번의 삶 이후로 책을 못 찾고 있어, 추천해줘",추천
영어 책 찾고 있는데 뭐가 좋을까?,추천
초보자가 읽기 좋은 육아 책 추천해줘,추천
